//以下全部来自互联网，所有内容仅供测试使用，请勿用于违法用途，如有冒犯请联系删除。

//永久免费꙰严禁商业꙰仅供测试꙰违者自负!꙰//      

//来源网络，免费分享，请勿追究，谢谢！//
6.19端午快乐,#genre#
乘风2026,https://vip.ffzy-online3.com/20260514/44349_ec2951e5/3000k/hls/mixed.m3u8$第32集
乘风2026,https://vip.ffzy-online3.com/20260516/44434_495cd6b0/3000k/hls/mixed.m3u8$第33集
乘风2026,https://vip.ffzy-online3.com/20260520/44546_c4d8eae8/3000k/hls/mixed.m3u8$第34集
乘风2026,https://vip.ffzy-online3.com/20260521/44570_514d996c/3000k/hls/mixed.m3u8$第35集
乘风2026,https://vip.ffzy-online3.com/20260523/44626_a160021e/3000k/hls/mixed.m3u8$第36集
乘风2026,https://vip.ffzy-online3.com/20260523/44627_ec1e2829/3000k/hls/mixed.m3u8$第37集
乘风2026,https://vip.ffzy-online3.com/20260523/44631_1e0c883d/3000k/hls/mixed.m3u8$第38集
乘风2026,https://cdn.vvvip-plays33.cc/20260530/14090_7884205c/3000k/hls/mixed.m3u8$第39集
乘风2026,https://vip.ffzy-online3.com/20260528/44795_5f71bc4e/3000k/hls/mixed.m3u8$第40集
乘风2026,https://vip.ffzy-online3.com/20260529/44822_c9d64f41/3000k/hls/mixed.m3u8$第41集
乘风2026,https://vip.ffzy-online3.com/20260530/44865_e806a859/3000k/hls/mixed.m3u8$第42集
乘风2026,https://vip.ffzy-online3.com/20260531/44893_4b4d2998/3000k/hls/mixed.m3u8$第43集
乘风2026,https://vip.ffzy-online3.com/20260603/44990_6e36950e/3000k/hls/mixed.m3u8$第44集
乘风2026,
乘风2026,
乘风2026,
乘风2026,
乘风2026,
乘风2026,
乘风2026,
乘风2026,
乘风2026,
哈哈哈哈哈6,https://vip.ffzy-online3.com/20260404/43249_543aed78/3000k/hls/mixed.m3u8$第1集
哈哈哈哈哈6,https://vip.ffzy-online3.com/20260405/43284_c61a669c/3000k/hls/mixed.m3u8$第2集
哈哈哈哈哈6,https://vip.ffzy-online3.com/20260406/43298_8fd64748/3000k/hls/mixed.m3u8$第3集
哈哈哈哈哈6,https://vip.ffzy-online3.com/20260409/43364_07d9152e/3000k/hls/mixed.m3u8$第4集
哈哈哈哈哈6,https://vip.ffzy-online3.com/20260411/43429_abaae1c5/3000k/hls/mixed.m3u8$第5集
哈哈哈哈哈6,https://vip.ffzy-online3.com/20260412/43446_a6c4cee3/3000k/hls/mixed.m3u8$第6集
哈哈哈哈哈6,https://vip.ffzy-online3.com/20260413/43472_7ec4861b/3000k/hls/mixed.m3u8$第7集
哈哈哈哈哈6,https://vip.ffzy-online3.com/20260416/43534_7a6f67ef/3000k/hls/mixed.m3u8$第8集
哈哈哈哈哈6,https://vip.ffzy-online3.com/20260418/43586_d8ee5549/3000k/hls/mixed.m3u8$第9集
哈哈哈哈哈6,https://vip.ffzy-online3.com/20260419/43637_3da19335/3000k/hls/mixed.m3u8$第10集
哈哈哈哈哈6,https://vip.ffzy-online3.com/20260420/43666_f7bc8097/3000k/hls/mixed.m3u8$第11集
哈哈哈哈哈6,https://vip.ffzy-online3.com/20260423/43722_4f71fed0/3000k/hls/mixed.m3u8$第12集
哈哈哈哈哈6,https://vip.ffzy-online3.com/20260424/43745_50f2ec48/3000k/hls/mixed.m3u8$第13集
哈哈哈哈哈6,https://vip.ffzy-online3.com/20260425/43811_6525f244/3000k/hls/mixed.m3u8$第14集
哈哈哈哈哈6,https://vip.ffzy-online3.com/20260426/43837_0a463a86/3000k/hls/mixed.m3u8$第15集
哈哈哈哈哈6,https://vip.ffzy-online3.com/20260427/43867_712f265e/3000k/hls/mixed.m3u8$第16集
哈哈哈哈哈6,https://vip.ffzy-online3.com/20260430/43950_4e714dc7/3000k/hls/mixed.m3u8$第17集
哈哈哈哈哈6,https://vip.ffzy-online3.com/20260501/43977_b2257789/3000k/hls/mixed.m3u8$第18集
哈哈哈哈哈6,https://vip.ffzy-online3.com/20260502/44001_d5eac06f/3000k/hls/mixed.m3u8$第19集
哈哈哈哈哈6,https://vip.ffzy-online3.com/20260503/44032_a2b4ca7e/3000k/hls/mixed.m3u8$第20集
哈哈哈哈哈6,https://vip.ffzy-online3.com/20260505/44102_01cc35f5/3000k/hls/mixed.m3u8$第21集
哈哈哈哈哈6,https://vip.ffzy-online3.com/20260507/44157_7a2c5f44/3000k/hls/mixed.m3u8$第22集
哈哈哈哈哈6,https://vip.ffzy-online3.com/20260508/44185_6d3a5f2d/3000k/hls/mixed.m3u8$第23集
哈哈哈哈哈6,https://vip.ffzy-online3.com/20260510/44254_22e003fc/3000k/hls/mixed.m3u8$第24集
哈哈哈哈哈6,https://vip.ffzy-online3.com/20260511/44272_17619ffd/3000k/hls/mixed.m3u8$第25集
哈哈哈哈哈6,https://vip.ffzy-online3.com/20260514/44350_60ee3595/3000k/hls/mixed.m3u8$第26集
哈哈哈哈哈6,https://vip.ffzy-online3.com/20260515/44388_1a076522/3000k/hls/mixed.m3u8$第27集
哈哈哈哈哈6,https://vip.ffzy-online3.com/20260516/44435_658bdae8/3000k/hls/mixed.m3u8$第28集
哈哈哈哈哈6,https://vip.ffzy-online3.com/20260517/44468_ded6980d/3000k/hls/mixed.m3u8$第29集
哈哈哈哈哈6,https://vip.ffzy-online3.com/20260518/44490_e3ed7cb7/3000k/hls/mixed.m3u8$第30集
哈哈哈哈哈6,https://vip.ffzy-online3.com/20260519/44519_1c425b7e/3000k/hls/mixed.m3u8$第31集
哈哈哈哈哈6,https://vip.ffzy-online3.com/20260520/44547_fc90ef8f/3000k/hls/mixed.m3u8$第32集
哈哈哈哈哈6,https://vip.ffzy-online3.com/20260521/44572_175cc8fd/3000k/hls/mixed.m3u8$第33集
哈哈哈哈哈6,https://vip.ffzy-online3.com/20260522/44598_88107ba9/3000k/hls/mixed.m3u8$第34集
哈哈哈哈哈6,https://vip.ffzy-online3.com/20260523/44639_b4994d80/3000k/hls/mixed.m3u8$第35集
哈哈哈哈哈6,https://vip.ffzy-online3.com/20260524/44670_5416967f/3000k/hls/mixed.m3u8$第36集
哈哈哈哈哈6,
哈哈哈哈哈6,
哈哈哈哈哈6,
哈哈哈哈哈6,
哈哈哈哈哈6,
哈哈哈哈哈6,
哈哈哈哈哈6,
哈哈哈哈哈6,
哈哈哈哈哈6,
奔跑吧10,https://vip.ffzy-online3.com/20260425/43804_1b061b1c/3000k/hls/mixed.m3u8$第1集
奔跑吧10,https://vip.ffzy-online3.com/20260427/43870_291d0450/3000k/hls/mixed.m3u8$第2集
奔跑吧10,https://vip.ffzy-online3.com/20260427/43871_b7b4de02/3000k/hls/mixed.m3u8$第3集
奔跑吧10,https://vip.ffzy-online3.com/20260427/43872_96e1da3b/3000k/hls/mixed.m3u8$第4集
奔跑吧10,https://vip.ffzy-online3.com/20260428/43895_12cf4a73/3000k/hls/mixed.m3u8$第5集
奔跑吧10,https://vip.ffzy-online3.com/20260430/43949_0d046bfb/3000k/hls/mixed.m3u8$第6集
奔跑吧10,https://vip.ffzy-online3.com/20260502/43997_91cd93e0/3000k/hls/mixed.m3u8$第7集
奔跑吧10,https://vip.ffzy-online3.com/20260504/44085_8c4c4c79/3000k/hls/mixed.m3u8$第8集
奔跑吧10,https://vip.ffzy-online3.com/20260504/44086_6c3b14f6/3000k/hls/mixed.m3u8$第9集
奔跑吧10,https://vip.ffzy-online3.com/20260506/44133_fb24fdef/3000k/hls/mixed.m3u8$第10集
奔跑吧10,https://vip.ffzy-online3.com/20260507/44155_0237e3fc/3000k/hls/mixed.m3u8$第11集
奔跑吧10,https://vip.ffzy-online3.com/20260508/44200_2405ba88/3000k/hls/mixed.m3u8$第12集
奔跑吧10,https://vip.ffzy-online3.com/20260510/44246_eaef7377/3000k/hls/mixed.m3u8$第13集
奔跑吧10,https://vip.ffzy-online3.com/20260513/44321_2dfbe1c8/3000k/hls/mixed.m3u8$第14集
奔跑吧10,https://vip.ffzy-online3.com/20260513/44322_91270e97/3000k/hls/mixed.m3u8$第15集
奔跑吧10,https://vip.ffzy-online3.com/20260513/44323_3bbd8afd/3000k/hls/mixed.m3u8$第16集
奔跑吧10,https://vip.ffzy-online3.com/20260513/44324_4a2dcbdb/3000k/hls/mixed.m3u8$第17集
奔跑吧10,https://vip.ffzy-online3.com/20260515/44424_ff36b418/3000k/hls/mixed.m3u8$第18集
奔跑吧10,https://vip.ffzy-online3.com/20260518/44492_3ce39e5e/3000k/hls/mixed.m3u8$第19集
奔跑吧10,https://vip.ffzy-online3.com/20260518/44493_9e3a3a82/3000k/hls/mixed.m3u8$第20集
奔跑吧10,https://vip.ffzy-online3.com/20260520/44539_681e15dd/3000k/hls/mixed.m3u8$第21集
奔跑吧10,https://vip.ffzy-online3.com/20260521/44569_929e46de/3000k/hls/mixed.m3u8$第22集
奔跑吧10,https://vip.ffzy-online3.com/20260522/44620_8e1d97d4/3000k/hls/mixed.m3u8$第23集
奔跑吧10,https://vip.ffzy-online3.com/20260525/44703_27ce438e/3000k/hls/mixed.m3u8$第24集
奔跑吧10,https://vip.ffzy-online3.com/20260527/44760_48ecd785/3000k/hls/mixed.m3u8$第25集
奔跑吧10,https://vip.ffzy-online3.com/20260529/44851_867c499e/3000k/hls/mixed.m3u8$第26集
奔跑吧10,https://vip.ffzy-online3.com/20260601/44917_21b87da0/3000k/hls/mixed.m3u8$第27集
奔跑吧10,https://vip.ffzy-online3.com/20260602/44956_4a007bd4/3000k/hls/mixed.m3u8$第28集
奔跑吧10,
奔跑吧10,
奔跑吧10,
奔跑吧10,
奔跑吧10,
奔跑吧10,
奔跑吧10,
奔跑吧10,
奔跑吧10,
奔跑吧10,
奔跑吧10,
黑夜告白,https://vip.ffzy-plays.com/20260426/52851_d045c3b6/3000k/hls/mixed.m3u8$第1集
黑夜告白,https://vip.ffzy-plays.com/20260426/52852_49ecdefc/3000k/hls/mixed.m3u8$第2集
黑夜告白,https://vip.ffzy-plays.com/20260426/52853_ccd11a28/3000k/hls/mixed.m3u8$第3集
黑夜告白,https://vip.ffzy-plays.com/20260427/52886_95e0f855/3000k/hls/mixed.m3u8$第4集
黑夜告白,https://vip.ffzy-plays.com/20260427/52887_6d894e51/3000k/hls/mixed.m3u8$第5集
黑夜告白,https://vip.ffzy-plays.com/20260428/52918_c5c1de8c/3000k/hls/mixed.m3u8$第6集
黑夜告白,https://vip.ffzy-plays.com/20260428/52919_65972446/3000k/hls/mixed.m3u8$第7集
黑夜告白,https://vip.ffzy-plays.com/20260429/52948_c5fef3dc/3000k/hls/mixed.m3u8$第8集
黑夜告白,https://vip.ffzy-plays.com/20260429/52949_3c6d2f09/3000k/hls/mixed.m3u8$第9集
黑夜告白,https://vip.ffzy-plays.com/20260430/52983_bdf429cf/3000k/hls/mixed.m3u8$第10集
黑夜告白,https://vip.ffzy-plays.com/20260501/53044_dfd47039/3000k/hls/mixed.m3u8$第11集
黑夜告白,https://vip.ffzy-plays.com/20260501/53045_38da564a/3000k/hls/mixed.m3u8$第12集
黑夜告白,https://vip.ffzy-plays.com/20260502/53071_d2e2db7f/3000k/hls/mixed.m3u8$第13集
黑夜告白,https://vip.ffzy-plays.com/20260502/53072_493ad663/3000k/hls/mixed.m3u8$第14集
黑夜告白,https://vip.ffzy-plays.com/20260503/53114_59fec0e5/3000k/hls/mixed.m3u8$第15集
黑夜告白,https://vip.ffzy-plays.com/20260503/53115_7ed553e9/3000k/hls/mixed.m3u8$第16集
黑夜告白,https://vip.ffzy-plays.com/20260504/53169_325c9a93/3000k/hls/mixed.m3u8$第17集
黑夜告白,https://vip.ffzy-plays.com/20260505/53200_45ab2b10/3000k/hls/mixed.m3u8$第18集
黑夜告白,https://vip.ffzy-plays.com/20260506/53240_734e6154/3000k/hls/mixed.m3u8$第19集
黑夜告白,https://vip.ffzy-plays.com/20260507/53277_18320ca6/3000k/hls/mixed.m3u8$第20集
黑夜告白,https://vip.ffzy-plays.com/20260508/53322_b63637a5/3000k/hls/mixed.m3u8$第21集
黑夜告白,https://vip.ffzy-plays.com/20260509/53344_66a6fa1a/3000k/hls/mixed.m3u8$第22集
黑夜告白,https://vip.ffzy-plays.com/20260510/53391_97630c35/3000k/hls/mixed.m3u8$第23集
黑夜告白,https://vip.ffzy-plays.com/20260511/53420_6a8006b6/3000k/hls/mixed.m3u8$第24集
黑夜告白,https://vip.ffzy-video.com/20260512/43234_b255836a/2000k/hls/mixed.m3u8$第25集
黑夜告白,https://vip.ffzy-plays.com/20260513/53516_8a7a2a13/3000k/hls/mixed.m3u8$第26集
黑夜告白,https://vip.ffzy-plays.com/20260513/53517_22d5d332/3000k/hls/mixed.m3u8$第27集
黑夜告白,https://vip.ffzy-plays.com/20260513/53518_c13de83d/3000k/hls/mixed.m3u8$第28集
黑夜告白,
黑夜告白,
黑夜告白,
黑夜告白,
黑夜告白,
黑夜告白,
黑夜告白,
黑夜告白,
黑夜告白,
方圆八百米,https://vip.dytt-tvs.com/20260417/16892_0a187866/3000k/hls/mixed.m3u8$第1集
方圆八百米,https://vip.dytt-tvs.com/20260417/16891_eb1daa7f/3000k/hls/mixed.m3u8$第2集
方圆八百米,https://vip.dytt-tvs.com/20260417/16890_247c0a95/3000k/hls/mixed.m3u8$第3集
方圆八百米,https://vip.dytt-kan.com/20260418/13679_47817658/3000k/hls/mixed.m3u8$第4集
方圆八百米,https://vip.dytt-tvs.com/20260418/17044_02a4f951/3000k/hls/mixed.m3u8$第5集
方圆八百米,https://vip.dytt-tvs.com/20260419/17190_bfc54cb1/3000k/hls/mixed.m3u8$第6集
方圆八百米,https://vip.dytt-tvs.com/20260420/17293_62ab1264/3000k/hls/mixed.m3u8$第7集
方圆八百米,https://vip.dytt-tvs.com/20260421/17405_13949852/3000k/hls/mixed.m3u8$第8集
方圆八百米,https://vip.dytt-tvs.com/20260422/17524_6f75e53f/3000k/hls/mixed.m3u8$第9集
方圆八百米,https://vip.ffzy-video.com/20260424/42297_b2ca2462/2000k/hls/mixed.m3u8$第10集
方圆八百米,https://vip.ffzy-plays.com/20260425/52824_e60a46d7/3000k/hls/mixed.m3u8$第11集
方圆八百米,https://vip.ffzy-plays.com/20260425/52825_626a1672/3000k/hls/mixed.m3u8$第12集
方圆八百米,https://vip.ffzy-video.com/20260425/42350_4b2134c6/2000k/hls/mixed.m3u8$第13集
方圆八百米,https://vip.ffzy-video.com/20260426/42378_682e8ae6/2000k/hls/mixed.m3u8$第14集
方圆八百米,https://vip.ffzy-video.com/20260426/42384_c863dbb0/2000k/hls/mixed.m3u8$第15集
方圆八百米,https://vip.ffzy-play10.com/20260428/57987_4ad8308c/2000k/hls/mixed.m3u8$第16集
方圆八百米,https://vip.ffzy-play10.com/20260428/57988_a9e621b9/2000k/hls/mixed.m3u8$第17集
方圆八百米,https://vip.ffzy-play10.com/20260428/57989_993ae4a1/2000k/hls/mixed.m3u8$第18集
方圆八百米,https://vip.ffzy-play10.com/20260428/57990_2b384afa/2000k/hls/mixed.m3u8$第19集
方圆八百米,https://vip.ffzy-play10.com/20260428/57991_6edb0af1/2000k/hls/mixed.m3u8$第20集


🚀测试频道,#genre#
能收到这些频道,https://i.uik.cc/view.php/76bc8f27068f76f69f00a699e5cf73d8.mp4
实属不易,https://i.uik.cc/view.php/76bc8f27068f76f69f00a699e5cf73d8.mp4
卡顿不稳定黑屏,https://i.uik.cc/view.php/76bc8f27068f76f69f00a699e5cf73d8.mp4
都属于正常情况,https://i.uik.cc/view.php/76bc8f27068f76f69f00a699e5cf73d8.mp4
有资源了会更新,https://i.uik.cc/view.php/76bc8f27068f76f69f00a699e5cf73d8.mp4
/
凤凰资讯,http://live2.rxip.sc96655.com/live/test2_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
凤凰中文,https://cdn6.163189.xyz/163189/fhzw
凤凰资讯,https://cdn6.163189.xyz/163189/fhzx
凤凰香港,https://cdn6.163189.xyz/163189/fhhk
有线新闻,https://cdn.163189.xyz/163189/hoy78
无线新闻,https://cdn6.163189.xyz/163189/wxxw
无线翡翠,https://cdn6.163189.xyz/163189/fct
无线华丽,https://cdn6.163189.xyz/163189/hlfct

无线星河,https://cdn6.163189.xyz/163189/tvbxh
无线功夫,https://cdn6.163189.xyz/163189/yzwx
澳视澳门,https://cdn6.163189.xyz/163189/asam
澳视卫星,https://cdn6.163189.xyz/163189/as
澳门体育,https://cdn6.163189.xyz/163189/amty
澳门综艺,https://cdn6.163189.xyz/163189/amzy
澳门莲花,https://cdn6.163189.xyz/163189/amlh
央视综合,https://cdn6.163189.xyz/163189/cctv1
重温经典,https://cdn6.163189.xyz/163189/cwjd
龙华电影,https://cdn8.163189.xyz/163189/lhdy
龙华经典,https://cdn8.163189.xyz/163189/lhjd
龙华偶像,https://cdn8.163189.xyz/163189/lhox
龙华日韩,https://cdn8.163189.xyz/163189/lhrh
龙华戏剧,https://cdn8.163189.xyz/163189/lhxj
CHU综合,https://cdn6.163189.xyz/163189/chu
CH5综合,https://cdn6.163189.xyz/163189/ch5
CH8综合,https://cdn6.163189.xyz/163189/ch8
八度空间,https://cdn6.163189.xyz/163189/8tv
Now新闻台,http://cdn.163189.xyz/163189/now
翡翠台,http://o11.163189.xyz/stream/tvb/fct/
翡翠台,http://cdn6.163189.xyz/163189/fct
翡翠台,https://php.jdshipin.com:2096/TVOD/iptv.php?id=fct
翡翠台,https://php.jdshipin.com:2096/TVOD/iptv.php?id=fct2
明珠台,https://php.jdshipin.com:2096/TVOD/iptv.php?id=mzt
明珠台,https://php.jdshipin.com:2096/TVOD/iptv.php?id=mzt2
TVB J1,https://php.jdshipin.com:2096/TVOD/iptv.php?id=j1
TVB Plus,https://php.jdshipin.com:2096/TVOD/iptv.php?id=tvbp
无线新闻,https://php.jdshipin.com:2096/TVOD/iptv.php?id=tvbxw
无线新闻,https://php.jdshipin.com:2096/TVOD/iptv.php?id=wxxwt
VIUTV,https://php.jdshipin.com:2096/TVOD/iptv.php?id=viutv
VIUTV,https://php.jdshipin.com:2096/TVOD/iptv.php?id=viutv2
HOY76,https://cdn11.163189.xyz/163189/hoy76
HOY76,http://bak.dou.ddns-ip.net/api.php?n=HKTV&id=1xorRl&tk=B9eddFxBG9JM
HOY77,https://php.jdshipin.com:2096/TVOD/iptv.php?id=hoytv
HOY77,https://php.jdshipin.com:2096/TVOD/iptv.php?id=hoytv2
HOY78,http://cdn.163189.xyz/163189/hoy78
HBO,http://23.237.104.106:8080/USA_HBO/tracks-v1a1/mono.m3u8
HBO精选,http://23.237.104.106:8080/USA_HBO2/tracks-v1a1/mono.m3u8
HBO喜剧,http://23.237.104.106:8080/USA_HBO_COMEDY/tracks-v1a1/mono.m3u8
HBO王牌,http://23.237.104.106:8080/USA_HBO_ZONE/tracks-v1a1/mono.m3u8
凤凰中文,https://php.jdshipin.com:2096/TVOD/iptv.php?id=fhzw
凤凰中文,https://php.jdshipin.com:2096/TVOD/iptv.php?id=fhzw2
凤凰资讯,https://php.jdshipin.com:2096/TVOD/iptv.php?id=fhzx
凤凰资讯,https://php.jdshipin.com:2096/TVOD/iptv.php?id=fhzx2
凤凰香港,https://php.jdshipin.com:2096/TVOD/iptv.php?id=fhhk
凤凰香港,https://php.jdshipin.com:2096/TVOD/iptv.php?id=fhhk2
重温经典,https://php.jdshipin.com:2096/TVOD/iptv.php?id=cwjd
广东珠江,https://php.jdshipin.com:2096/TVOD/iptv.php?id=gdzj
广东体育,https://php.jdshipin.com:2096/TVOD/iptv.php?id=gdty
澳视澳门,https://php.jdshipin.com:2096/TVOD/iptv.php?id=asam
澳视卫星,https://php.jdshipin.com:2096/TVOD/iptv.php?id=as
凤凰资讯,https://cdn6.163189.xyz/163189/fhzx
凤凰香港,https://cdn6.163189.xyz/163189/fhhk
凤凰中文,https://cdn6.163189.xyz/163189/fhzw
凤凰资讯,http://feilong123.vip/409990236/hktv.php?id=1
凤凰香港,http://feilong123.vip/409990236/hktv.php?id=2
凤凰中文,http://feilong123.vip/409990236/hktv.php?id=3
香港面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
香港国际卫视,http://player4.juyun.tv/camera/158562106.m3u8
翡翠台,http://o11.163189.xyz/stream/tvb/fct/
翡翠台,http://r.jdshipin.com/GeWKr
翡翠台,http://r.jdshipin.com/qClQf
TVB翡翠台,http://mytv.cdn.loc.cc/o12.php?id=fct
华丽翡翠台,https://o11.163189.xyz/stream/live/hlt/
TVB明珠台,http://mytv.cdn.loc.cc/o12.php?id=mzt
TVB明珠台,https://o11.163189.xyz/stream/tvb/mzt/
TVB翡翠台,https://o11.163189.xyz/stream/tvb/fct/
TVB PLUS,https://o11.163189.xyz/stream/tvb/tvbp/
天映经典,https://o11.163189.xyz/stream/live/ccm/
翡翠剧集台,https://6.cdn.loc.cc/163189.php?id=tvbd
千禧经典台,https://o11.163189.xyz/stream/live/tvbc/
天映频道,https://o11.163189.xyz/stream/live/typd/
TVB星河,https://o11.163189.xyz/stream/live/tvbxh/
AOD,https://o11.163189.xyz/stream/live/aod/
AEC,https://o11.163189.xyz/stream/live/aec/
爱奇艺,https://o11.163189.xyz/stream/live/iqiyi/
千禧经典台,https://o11.163189.xyz/stream/live/tvbc/
金光布袋戏,http://o11.163189.xyz/stream/live/jgbdx/
华藏卫视,https://sg1.amtb.de/liveedge/_definst_/smil:livetv.smil/chunklist_w1071093527_b828000.m3u8
三時繫念法會,https://sg1.amtb.de/liveedge/_definst_/smil:sanshi_720p.smil/chunklist_w156722507_b828000.m3u8
网络念佛堂,https://sg1.amtb.de/liveedge/_definst_/smil:amtb.smil/chunklist_w1128537717_b428000.m3u8
华文八套,https://francais-livews.cgtn.com/hls/LSvev95OuFZtKLc6CeKEFYXj220802LSTeV6PO0Ut9r71Uq3k5goCA220802cd/playlist.m3u8
华文七套,https://arabic-livews.cgtn.com/hls/LSveq57bErWLinBnxosqjisZ220802LSTefTAS9zc9mpU08y3np9TH220802cd/playlist.m3u8
华文三套,https://espanol-livews.cgtn.com/hls/LSveOGBaBw41Ea7ukkVAUdKQ220802LSTexu6xAuFH8VZNBLE1ZNEa220802cd/playlist.m3u8
华文四套,https://english-livetx.cgtn.com/hls/yypdyyctzb_hd.m3u8
华文五套,https://russian-livews.cgtn.com/hls/LSvexABhNipibK5KRuUkvHZ7220802LSTeze9o8tdFXMHsb1VosgoT220802cd/playlist.m3u8
华视,http://165.154.226.214:50007/of-4gtv-4gtv041/index.m3u8?proxy=true
越南-CTV,http://tv.ctvcamau.vn/live/tv/tv.m3u8
越南ANTV,http://antvlive.ab5c6921.cdnviet.com/antv/chunklist.m3u8
塞浦路斯中文,https://cdn.istoikona.com/ccnrtv/live/playlist.m3u8
Plus即时,https://vdm6-hw.nbgdsygs.com/live/h6-2.flv
NOW新闻,https://cdn.163189.xyz/163189/now
ASTRO 欢喜台,http://o11.163189.xyz/stream/live/hxt/
八度空间,http://cdn6.163189.xyz/163189/8tv
CHANNEL 8,http://cdn6.163189.xyz/163189/ch8
CHANNEL 5,http://cdn6.163189.xyz/163189/ch5
重温经典,http://8.138.7.223/tv/cwjd.php
CHANNEL U,http://cdn6.163189.xyz/163189/chu
龙华电影,https://cdn8.163189.xyz/163189/lhdy
龙华电影,http://cdn8.163189.xyz/163189/lhdy
龙华戏剧,https://cdn8.163189.xyz/163189/lhxj
龙华戏剧,http://cdn8.163189.xyz/163189/lhxj
龙华经典,https://cdn8.163189.xyz/163189/lhjd
龙华经典,http://cdn8.163189.xyz/163189/lhjd
龙华日韩,http://cdn8.163189.xyz/163189/lhrh
龙华日韩,https://cdn8.163189.xyz/163189/lhrh
龙华偶像,http://cdn8.163189.xyz/163189/lhox
龙华偶像,https://cdn8.163189.xyz/163189/lhox
有线综合,https://cdn6.163189.xyz/163189/hoy
无线新闻,https://cdn6.163189.xyz/163189/wxxw
有线亚剧,https://cdn2.163189.xyz/163189/hoyjj
无线新闻,https://cdn6.163189.xyz/163189/wxxw
无线翡翠,https://cdn6.163189.xyz/163189/fct
无线华丽,https://cdn6.163189.xyz/163189/hlfct
无线明珠,https://cdn6.163189.xyz/163189/mzt
无线星河,https://cdn6.163189.xyz/163189/tvbxh
无线功夫,https://cdn6.163189.xyz/163189/yzwx
澳视澳门,https://cdn6.163189.xyz/163189/asam
澳视卫星,https://cdn6.163189.xyz/163189/as
澳视澳门,https://cdn6.163189.xyz/163189/asam
澳门体育,https://cdn6.163189.xyz/163189/amty
澳门体育,http://cdn6.163189.xyz/163189/amty
澳门综艺,https://cdn6.163189.xyz/163189/amzy
澳门综艺,http://cdn6.163189.xyz/163189/amzy
澳门莲花,https://cdn6.163189.xyz/163189/amlh
央视综合,https://cdn6.163189.xyz/163189/cctv1
凤凰中文,http://rihou.cc:555/tv/[Pd]凤凰中文
重温经典,https://cdn6.163189.xyz/163189/cwjd
凤凰资讯,http://rihou.cc:555/tv/[Pd]凤凰资讯
凤凰香港,http://rihou.cc:555/tv/[Pd]凤凰香港
有线新闻,http://rihou.cc:555/tv/[Pd]有线新闻
有线综合,http://rihou.cc:555/tv/[Pd]有线综合
有线亚剧,http://rihou.cc:555/tv/[Pd]有线亚剧
无线新闻,http://rihou.cc:555/tv/[Pd]无线新闻
无线翡翠,http://rihou.cc:555/tv/[Pd]无线翡翠
无线翡翠,http://rihou.cc:555/tv/[Pd]无线翡4K
无线华丽,http://rihou.cc:555/tv/[Pd]无线华丽
无线明珠,http://rihou.cc:555/tv/[Pd]无线明珠
无线星河,http://rihou.cc:555/tv/[Pd]无线星河
无线功夫,http://rihou.cc:555/tv/[Pd]无线功夫
澳视澳门,http://rihou.cc:555/tv/[Pd]澳视澳门
澳视卫星,http://rihou.cc:555/tv/[Pd]澳视卫星
澳门体育,http://rihou.cc:555/tv/[Pd]澳门体育
澳门综艺,http://rihou.cc:555/tv/[Pd]澳门综艺
